,duration,entry_mode,has_path,source,start_time,total_calories,total_distance,tracking_mode,type,uri,utc_offset
0,41.9,API,True,RunKeeper,"Tue, 9 Oct 2018 13:42:13",282,8791.48,outdoor,Cycling,/fitnessActivities/1241059614,-3
1,24.4,API,True,RunKeeper,"Tue, 9 Oct 2018 07:01:20",195,7944.65,outdoor,Cycling,/fitnessActivities/1241059598,-3
2,50.15,API,True,RunKeeper,"Fri, 5 Oct 2018 13:31:20",293,8646.5,outdoor,Cycling,/fitnessActivities/1239128443,-3
3,24.72,API,True,RunKeeper,"Fri, 5 Oct 2018 07:32:10",198,7561.67,outdoor,Cycling,/fitnessActivities/1239108321,-3
4,34.13,API,True,RunKeeper,"Tue, 2 Oct 2018 12:19:17",234,8010.35,outdoor,Cycling,/fitnessActivities/1237705303,-3
5,27.5,API,True,RunKeeper,"Tue, 2 Oct 2018 07:10:18",215,7911.28,outdoor,Cycling,/fitnessActivities/1237576166,-3
6,55.52,API,True,RunKeeper,"Thu, 27 Sep 2018 07:50:07",379,10472.91,outdoor,Cycling,/fitnessActivities/1237541305,-3
7,32.47,API,True,RunKeeper,"Tue, 25 Sep 2018 12:24:03",230,7972.87,outdoor,Cycling,/fitnessActivities/1237541300,-3
8,23.6,API,True,RunKeeper,"Tue, 25 Sep 2018 07:42:44",192,7530.85,outdoor,Cycling,/fitnessActivities/1237541296,-3
9,27.9,API,True,RunKeeper,"Thu, 20 Sep 2018 13:24:59",204,7113.38,outdoor,Cycling,/fitnessActivities/1237541244,-3
10,25.97,API,True,RunKeeper,"Thu, 20 Sep 2018 07:12:25",209,7935.36,outdoor,Cycling,/fitnessActivities/1232056305,-3
11,33.07,API,True,RunKeeper,"Tue, 18 Sep 2018 12:54:14",236,7396.22,outdoor,Cycling,/fitnessActivities/1232056300,-3
12,25.38,API,True,RunKeeper,"Tue, 18 Sep 2018 07:22:49",198,7976.8,outdoor,Cycling,/fitnessActivities/1232056296,-3
13,66.53,API,True,RunKeeper,"Thu, 13 Sep 2018 14:03:45",504,19522.71,outdoor,Cycling,/fitnessActivities/1232056293,-3
14,24.87,API,True,RunKeeper,"Thu, 13 Sep 2018 07:44:54",197,7961.16,outdoor,Cycling,/fitnessActivities/1232056068,-3
15,32.38,API,True,RunKeeper,"Tue, 11 Sep 2018 13:36:48",228,8050.79,outdoor,Cycling,/fitnessActivities/1232056058,-3
16,25.77,API,True,RunKeeper,"Tue, 11 Sep 2018 07:56:25",196,7964.82,outdoor,Cycling,/fitnessActivities/1232056039,-3
17,30.6,API,True,RunKeeper,"Wed, 5 Sep 2018 12:59:40",227,7956.92,outdoor,Cycling,/fitnessActivities/1232056036,-3
18,25.02,API,True,RunKeeper,"Wed, 5 Sep 2018 07:18:07",198,7934.99,outdoor,Cycling,/fitnessActivities/1232056028,-3
19,35.37,API,True,RunKeeper,"Fri, 31 Aug 2018 13:46:10",247,8595.08,outdoor,Cycling,/fitnessActivities/1221821645,-3
20,23.97,API,True,RunKeeper,"Fri, 31 Aug 2018 07:00:07",201,7890.32,outdoor,Cycling,/fitnessActivities/1221793323,-3
21,28.9,API,True,RunKeeper,"Wed, 29 Aug 2018 13:05:19",205,7059.6,outdoor,Cycling,/fitnessActivities/1221793316,-3
22,19.62,API,True,RunKeeper,"Wed, 29 Aug 2018 07:02:00",194,7991.18,outdoor,Cycling,/fitnessActivities/1220779094,-3
23,37.6,API,True,RunKeeper,"Tue, 28 Aug 2018 16:47:58",251,7462.76,outdoor,Cycling,/fitnessActivities/1220371653,-3
24,28.9,API,True,RunKeeper,"Tue, 28 Aug 2018 10:00:13",229,7871.26,outdoor,Cycling,/fitnessActivities/1220167250,-3
25,25.72,API,True,RunKeeper,"Fri, 24 Aug 2018 07:58:25",205,7936.99,outdoor,Cycling,/fitnessActivities/1218036090,-3
26,26.78,API,True,RunKeeper,"Thu, 23 Aug 2018 14:13:13",202,7052.72,outdoor,Cycling,/fitnessActivities/1217721948,-3
27,24.22,API,True,RunKeeper,"Thu, 23 Aug 2018 07:52:33",197,7957.77,outdoor,Cycling,/fitnessActivities/1217721945,-3
28,74.45,API,True,RunKeeper,"Fri, 17 Aug 2018 15:40:24",602,20371.78,outdoor,Cycling,/fitnessActivities/1217721941,-3
29,21.22,API,True,RunKeeper,"Fri, 17 Aug 2018 07:12:26",195,7527.06,outdoor,Cycling,/fitnessActivities/1217721937,-3
30,30.17,API,True,RunKeeper,"Thu, 16 Aug 2018 16:28:17",230,8057.81,outdoor,Cycling,/fitnessActivities/1213990570,-3
31,24.68,API,True,RunKeeper,"Thu, 16 Aug 2018 07:15:48",210,7984.09,outdoor,Cycling,/fitnessActivities/1213980180,-3
32,34.78,API,True,RunKeeper,"Tue, 14 Aug 2018 13:33:37",248,8341.23,outdoor,Cycling,/fitnessActivities/1212813981,-3
33,26.78,API,True,RunKeeper,"Tue, 14 Aug 2018 07:17:28",209,7893.42,outdoor,Cycling,/fitnessActivities/1212783052,-3
34,38.92,API,True,RunKeeper,"Fri, 10 Aug 2018 17:56:41",248,8177.41,outdoor,Cycling,/fitnessActivities/1212783048,-3
35,25.65,API,True,RunKeeper,"Fri, 10 Aug 2018 07:33:52",211,7909.33,outdoor,Cycling,/fitnessActivities/1210777044,-3
36,34.43,API,True,RunKeeper,"Thu, 9 Aug 2018 15:33:08",244,8353.29,outdoor,Cycling,/fitnessActivities/1210271843,-3
37,31.32,API,True,RunKeeper,"Thu, 9 Aug 2018 06:52:02",236,7552.43,outdoor,Cycling,/fitnessActivities/1210256071,-3
38,30.07,API,True,RunKeeper,"Wed, 8 Aug 2018 12:57:06",224,7935.05,outdoor,Cycling,/fitnessActivities/1209661383,-3
39,25.65,API,True,RunKeeper,"Wed, 8 Aug 2018 06:48:45",204,7917.25,outdoor,Cycling,/fitnessActivities/1209647123,-3
40,29.6,API,True,RunKeeper,"Tue, 7 Aug 2018 16:46:05",204,7051.16,outdoor,Cycling,/fitnessActivities/1209473345,-3
41,29.88,API,True,RunKeeper,"Tue, 7 Aug 2018 07:47:31",230,7941.39,outdoor,Cycling,/fitnessActivities/1209473340,-3
42,34.85,API,True,RunKeeper,"Thu, 2 Aug 2018 17:54:52",246,8158.04,outdoor,Cycling,/fitnessActivities/1209473334,-3
43,24.17,API,True,RunKeeper,"Thu, 2 Aug 2018 07:37:22",203,7946.08,outdoor,Cycling,/fitnessActivities/1206631817,-3
44,28.83,API,True,RunKeeper,"Wed, 1 Aug 2018 14:08:38",221,7936.62,outdoor,Cycling,/fitnessActivities/1206016406,-3
45,21.98,API,True,RunKeeper,"Wed, 1 Aug 2018 08:16:14",203,7942.69,outdoor,Cycling,/fitnessActivities/1206016395,-3
46,25.92,API,True,RunKeeper,"Tue, 31 Jul 2018 16:12:23",201,7091.2,outdoor,Cycling,/fitnessActivities/1205520224,-3
47,24.53,API,True,RunKeeper,"Tue, 31 Jul 2018 07:14:04",213,7919.78,outdoor,Cycling,/fitnessActivities/1205506700,-3
48,32.57,API,True,RunKeeper,"Thu, 26 Jul 2018 17:46:15",240,7930.54,outdoor,Cycling,/fitnessActivities/1203056263,-3
49,22.88,API,True,RunKeeper,"Thu, 26 Jul 2018 08:33:13",199,7916.7,outdoor,Cycling,/fitnessActivities/1203056249,-3
50,41.43,API,True,RunKeeper,"Wed, 25 Jul 2018 13:47:13",331,8375.28,outdoor,Cycling,/fitnessActivities/1202487043,-3
51,23.77,API,True,RunKeeper,"Wed, 25 Jul 2018 07:57:42",201,7956.04,outdoor,Cycling,/fitnessActivities/1202456675,-3
52,25.83,API,True,RunKeeper,"Tue, 24 Jul 2018 15:00:24",176,5253.84,outdoor,Cycling,/fitnessActivities/1201964782,-3
53,25.33,API,True,RunKeeper,"Fri, 20 Jul 2018 12:47:04",182,5713.2,outdoor,Cycling,/fitnessActivities/1201950707,-3
54,22.3,API,True,RunKeeper,"Fri, 20 Jul 2018 08:04:29",201,7544.08,outdoor,Cycling,/fitnessActivities/1201950695,-3
55,32.9,API,True,RunKeeper,"Thu, 19 Jul 2018 16:11:12",212,7092.04,outdoor,Cycling,/fitnessActivities/1199405137,-3
56,23.38,API,True,RunKeeper,"Thu, 19 Jul 2018 08:41:37",195,7931.52,outdoor,Cycling,/fitnessActivities/1199405132,-3
57,33.33,API,True,RunKeeper,"Wed, 18 Jul 2018 17:42:56",237,8002.39,outdoor,Cycling,/fitnessActivities/1198893055,-3
58,24.43,API,True,RunKeeper,"Wed, 18 Jul 2018 08:01:29",204,7919.62,outdoor,Cycling,/fitnessActivities/1198881215,-3
59,28.62,API,True,RunKeeper,"Tue, 17 Jul 2018 16:10:50",205,7091.74,outdoor,Cycling,/fitnessActivities/1198881210,-3
60,22.52,API,True,RunKeeper,"Tue, 17 Jul 2018 07:49:40",202,7927.89,outdoor,Cycling,/fitnessActivities/1198277210,-3
61,32.95,API,True,RunKeeper,"Fri, 13 Jul 2018 14:38:37",231,8059.38,outdoor,Cycling,/fitnessActivities/1196172652,-3
62,24.68,API,True,RunKeeper,"Fri, 13 Jul 2018 07:56:33",205,7944.68,outdoor,Cycling,/fitnessActivities/1196133453,-3
63,35.57,API,True,RunKeeper,"Thu, 12 Jul 2018 17:41:19",246,7965.63,outdoor,Cycling,/fitnessActivities/1195718471,-3
64,25.62,API,True,RunKeeper,"Thu, 12 Jul 2018 07:45:18",201,7928.63,outdoor,Cycling,/fitnessActivities/1195706781,-3
65,48.02,API,True,RunKeeper,"Thu, 5 Jul 2018 12:06:01",341,10657.59,outdoor,Cycling,/fitnessActivities/1191889236,-3
66,22.52,API,True,RunKeeper,"Thu, 5 Jul 2018 07:20:09",206,7937.28,outdoor,Cycling,/fitnessActivities/1191889234,-3
67,22.32,API,True,RunKeeper,"Wed, 4 Jul 2018 07:01:09",196,7595.26,outdoor,Cycling,/fitnessActivities/1191889228,-3
68,41.02,API,True,RunKeeper,"Tue, 3 Jul 2018 13:29:31",312,11155.38,outdoor,Cycling,/fitnessActivities/1191889225,-3
69,22.0,API,True,RunKeeper,"Tue, 3 Jul 2018 06:31:43",198,7546.41,outdoor,Cycling,/fitnessActivities/1191889222,-3
70,31.93,API,True,RunKeeper,"Thu, 28 Jun 2018 13:46:57",232,7922.09,outdoor,Cycling,/fitnessActivities/1188342246,-3
71,23.4,API,True,RunKeeper,"Thu, 28 Jun 2018 07:06:57",208,7956.93,outdoor,Cycling,/fitnessActivities/1188342235,-3
72,33.63,API,True,RunKeeper,"Wed, 27 Jun 2018 17:15:42",232,8097.79,outdoor,Cycling,/fitnessActivities/1187937389,-3
73,25.02,API,True,RunKeeper,"Wed, 27 Jun 2018 07:55:21",203,7947.97,outdoor,Cycling,/fitnessActivities/1187937370,-3
74,30.05,API,True,RunKeeper,"Thu, 21 Jun 2018 16:54:01",215,7093.9,outdoor,Cycling,/fitnessActivities/1184768910,-3
75,22.57,API,True,RunKeeper,"Thu, 21 Jun 2018 07:14:11",208,7577.02,outdoor,Cycling,/fitnessActivities/1184720565,-3
76,31.23,API,True,RunKeeper,"Wed, 20 Jun 2018 16:33:00",228,7924.11,outdoor,Cycling,/fitnessActivities/1184236496,-3
77,23.55,API,True,RunKeeper,"Wed, 20 Jun 2018 07:08:26",213,7957.52,outdoor,Cycling,/fitnessActivities/1184224020,-3
78,30.58,API,True,RunKeeper,"Tue, 19 Jun 2018 17:23:10",233,7975.59,outdoor,Cycling,/fitnessActivities/1183726261,-3
79,25.02,API,True,RunKeeper,"Tue, 19 Jun 2018 06:55:32",199,7927.79,outdoor,Cycling,/fitnessActivities/1183726259,-3
80,30.42,API,True,RunKeeper,"Fri, 15 Jun 2018 14:03:01",226,7927.4,outdoor,Cycling,/fitnessActivities/1183726253,-3
81,21.9,API,True,RunKeeper,"Fri, 15 Jun 2018 07:25:43",201,7946.09,outdoor,Cycling,/fitnessActivities/1181404469,-3
82,34.62,API,True,RunKeeper,"Thu, 14 Jun 2018 14:13:34",261,9425.59,outdoor,Cycling,/fitnessActivities/1181082485,-3
83,23.65,API,True,RunKeeper,"Thu, 14 Jun 2018 06:52:52",206,7543.29,outdoor,Cycling,/fitnessActivities/1181064641,-3
84,41.02,API,True,RunKeeper,"Wed, 13 Jun 2018 13:53:26",272,8046.88,outdoor,Cycling,/fitnessActivities/1180563508,-3
85,23.58,API,True,RunKeeper,"Wed, 13 Jun 2018 07:15:21",201,7966.16,outdoor,Cycling,/fitnessActivities/1180537354,-3
86,54.22,API,True,RunKeeper,"Tue, 12 Jun 2018 15:27:27",345,8378.88,outdoor,Cycling,/fitnessActivities/1180068455,-3
87,24.73,API,True,RunKeeper,"Tue, 12 Jun 2018 06:53:48",201,7920.02,outdoor,Cycling,/fitnessActivities/1180036004,-3
88,32.67,API,True,RunKeeper,"Thu, 7 Jun 2018 16:19:50",239,7912.43,outdoor,Cycling,/fitnessActivities/1177415544,-3
89,26.15,API,True,RunKeeper,"Thu, 7 Jun 2018 07:59:02",199,7934.06,outdoor,Cycling,/fitnessActivities/1177162334,-3
90,36.05,API,True,RunKeeper,"Tue, 5 Jun 2018 16:00:53",265,7973.55,outdoor,Cycling,/fitnessActivities/1177149557,-3
91,23.12,API,True,RunKeeper,"Tue, 5 Jun 2018 07:46:32",195,7950.38,outdoor,Cycling,/fitnessActivities/1176022619,-3
92,29.62,API,True,RunKeeper,"Wed, 30 May 2018 14:28:34",216,7386.05,outdoor,Cycling,/fitnessActivities/1173063200,-3
93,21.77,API,True,RunKeeper,"Wed, 30 May 2018 07:22:15",199,7940.26,outdoor,Cycling,/fitnessActivities/1172756109,-3
94,28.77,API,True,RunKeeper,"Tue, 29 May 2018 17:31:12",221,7942.89,outdoor,Cycling,/fitnessActivities/1172500436,-3
95,21.37,API,True,RunKeeper,"Tue, 29 May 2018 06:50:25",202,7954.11,outdoor,Cycling,/fitnessActivities/1172490494,-3
96,28.12,API,True,RunKeeper,"Fri, 25 May 2018 14:36:03",207,7166.35,outdoor,Cycling,/fitnessActivities/1170261042,-3
97,22.95,API,True,RunKeeper,"Fri, 25 May 2018 08:12:56",198,7540.59,outdoor,Cycling,/fitnessActivities/1170233680,-3
98,25.25,API,True,RunKeeper,"Thu, 24 May 2018 18:55:53",199,7391.37,outdoor,Cycling,/fitnessActivities/1169843019,-3
99,22.23,API,True,RunKeeper,"Thu, 24 May 2018 07:24:30",196,7520.39,outdoor,Cycling,/fitnessActivities/1169834377,-3
100,27.97,API,True,RunKeeper,"Wed, 23 May 2018 14:11:08",210,7443.03,outdoor,Cycling,/fitnessActivities/1169144944,-3
101,21.93,API,True,RunKeeper,"Wed, 23 May 2018 07:38:26",195,7507.11,outdoor,Cycling,/fitnessActivities/1169123144,-3
102,28.17,API,True,RunKeeper,"Tue, 22 May 2018 14:18:17",215,7354.2,outdoor,Cycling,/fitnessActivities/1169123125,-3
103,22.13,API,True,RunKeeper,"Tue, 22 May 2018 07:53:29",194,7531.96,outdoor,Cycling,/fitnessActivities/1168369561,-3
104,80.02,API,True,RunKeeper,"Fri, 18 May 2018 15:31:10",621,20399.56,outdoor,Cycling,/fitnessActivities/1166352274,-3
105,29.38,API,True,RunKeeper,"Fri, 18 May 2018 08:00:20",216,8155.09,outdoor,Cycling,/fitnessActivities/1166327212,-3
106,31.7,API,True,RunKeeper,"Thu, 17 May 2018 17:20:26",235,7972.25,outdoor,Cycling,/fitnessActivities/1165898370,-3
107,26.92,API,True,RunKeeper,"Thu, 17 May 2018 07:56:37",223,7939.14,outdoor,Cycling,/fitnessActivities/1165888156,-3
108,65.53,API,True,RunKeeper,"Wed, 16 May 2018 15:27:54",510,20067.36,outdoor,Cycling,/fitnessActivities/1165342915,-3
109,24.02,API,True,RunKeeper,"Wed, 16 May 2018 07:50:00",210,8024.31,outdoor,Cycling,/fitnessActivities/1165305685,-3
110,27.45,API,True,RunKeeper,"Tue, 15 May 2018 16:30:22",207,7037.85,outdoor,Cycling,/fitnessActivities/1165305677,-3
111,23.78,API,True,RunKeeper,"Tue, 15 May 2018 07:27:21",201,7944.5,outdoor,Cycling,/fitnessActivities/1164464928,-3
112,62.52,API,True,RunKeeper,"Thu, 10 May 2018 14:13:22",387,8518.29,outdoor,Cycling,/fitnessActivities/1161944827,-3
113,28.13,API,True,RunKeeper,"Thu, 10 May 2018 07:47:59",224,8188.75,outdoor,Cycling,/fitnessActivities/1161910765,-3
114,110.0,API,True,RunKeeper,"Wed, 9 May 2018 13:08:03",659,12774.74,outdoor,Cycling,/fitnessActivities/1161337389,-3
115,23.65,API,True,RunKeeper,"Wed, 9 May 2018 07:14:20",203,7956.72,outdoor,Cycling,/fitnessActivities/1161275661,-3
116,35.55,API,True,RunKeeper,"Thu, 3 May 2018 17:35:15",250,8181.55,outdoor,Cycling,/fitnessActivities/1157952472,-3
117,25.28,API,True,RunKeeper,"Thu, 3 May 2018 07:00:40",210,7632.42,outdoor,Cycling,/fitnessActivities/1157940534,-3
118,27.95,API,True,RunKeeper,"Wed, 2 May 2018 14:36:21",203,7045.59,outdoor,Cycling,/fitnessActivities/1157339192,-3
119,25.1,API,True,RunKeeper,"Wed, 2 May 2018 06:58:05",215,7985.31,outdoor,Cycling,/fitnessActivities/1157339184,-3
120,32.9,API,True,RunKeeper,"Mon, 30 Apr 2018 13:22:02",226,5302.58,outdoor,Cycling,/fitnessActivities/1157339174,-3
121,33.55,API,True,RunKeeper,"Fri, 27 Apr 2018 15:17:16",254,9442.59,outdoor,Cycling,/fitnessActivities/1154568046,-3
122,24.03,API,True,RunKeeper,"Fri, 27 Apr 2018 07:54:46",197,7935.38,outdoor,Cycling,/fitnessActivities/1154568043,-3
123,26.37,API,True,RunKeeper,"Wed, 25 Apr 2018 07:51:46",212,7945.72,outdoor,Cycling,/fitnessActivities/1154568038,-3
124,22.0,API,True,RunKeeper,"Tue, 24 Apr 2018 08:00:59",201,7562.14,outdoor,Cycling,/fitnessActivities/1154567966,-3
125,30.18,API,True,RunKeeper,"Mon, 23 Apr 2018 16:51:10",239,7936.7,outdoor,Cycling,/fitnessActivities/1154567964,-3
126,26.75,API,True,RunKeeper,"Mon, 23 Apr 2018 06:54:00",219,7974.47,outdoor,Cycling,/fitnessActivities/1154567961,-3
127,45.68,API,True,RunKeeper,"Thu, 19 Apr 2018 14:34:54",317,8174.73,outdoor,Cycling,/fitnessActivities/1154567958,-3
128,22.7,API,True,RunKeeper,"Thu, 19 Apr 2018 07:42:49",208,7941.44,outdoor,Cycling,/fitnessActivities/1154567954,-3
129,68.93,API,True,RunKeeper,"Wed, 18 Apr 2018 16:08:08",547,19545.6,outdoor,Cycling,/fitnessActivities/1149757907,-3
130,23.32,API,True,RunKeeper,"Thu, 12 Apr 2018 06:46:21",209,7949.06,outdoor,Cycling,/fitnessActivities/1149728366,-3
131,35.3,API,True,RunKeeper,"Wed, 11 Apr 2018 07:49:48",271,8455.65,outdoor,Cycling,/fitnessActivities/1149728356,-3
132,57.98,API,True,RunKeeper,"Tue, 10 Apr 2018 07:28:18",388,8471.11,outdoor,Cycling,/fitnessActivities/1149728343,-3
133,23.63,API,True,RunKeeper,"Wed, 4 Apr 2018 07:25:42",208,7948.05,outdoor,Cycling,/fitnessActivities/1145053973,-3
134,22.98,API,True,RunKeeper,"Tue, 3 Apr 2018 06:56:11",216,7959.96,outdoor,Cycling,/fitnessActivities/1141818663,-3
135,33.68,API,True,RunKeeper,"Thu, 1 Mar 2018 13:10:26",253,8027.36,outdoor,Cycling,/fitnessActivities/1127677094,-3
136,29.8,API,True,RunKeeper,"Thu, 1 Mar 2018 07:44:17",197,8014.31,outdoor,Cycling,/fitnessActivities/1127667589,-3
137,59.85,API,True,RunKeeper,"Wed, 28 Feb 2018 14:50:37",454,11389.79,outdoor,Cycling,/fitnessActivities/1127368438,-3
138,24.9,API,True,RunKeeper,"Wed, 28 Feb 2018 07:22:15",204,7925.7,outdoor,Cycling,/fitnessActivities/1127347772,-3
139,28.72,API,True,RunKeeper,"Tue, 27 Feb 2018 14:34:41",216,7244.52,outdoor,Cycling,/fitnessActivities/1126959887,-3
140,23.27,API,True,RunKeeper,"Tue, 27 Feb 2018 07:43:35",196,7978.21,outdoor,Cycling,/fitnessActivities/1126835458,-3
141,31.0,API,True,RunKeeper,"Fri, 23 Feb 2018 13:20:48",239,7991.67,outdoor,Cycling,/fitnessActivities/1125192554,-3
142,23.08,API,True,RunKeeper,"Fri, 23 Feb 2018 08:05:09",193,7504.98,outdoor,Cycling,/fitnessActivities/1125107541,-3
